Price,Year,Mileage,State,Make,Model
38420,2015,31287, NY,Acura,MDXAWD
43900,2017,7071, TX,Acura,MDXFWD
42988,2016,18436, CO,Acura,MDXSH-AWD
42485,2016,32506, TX,Acura,MDXSH-AWD
37900,2016,32990, CO,Acura,MDXSH-AWD
26991,2014,54914, FL,Acura,RLXwith
36988,2015,35149, CA,Acura,MDXAWD
47835,2018,19, WA,Alfa,Romeo
111500,2014,15335, NJ,Aston,Martin
7450,2007,81506, OH,Audi,A42007
12950,2010,52817, FL,Audi,A44dr
16945,2013,46778, FL,Audi,A42.0T
7995,2006,91668, IN,Audi,A44dr
17268,2013,59100, NV,Audi,A42.0T
14999,2013,80988, NC,Audi,A42.0T
18988,2014,47110, TN,Audi,A42.0T
22378,2014,24596, PA,Audi,A42.0T
21975,2014,30997, AZ,Audi,A42.0T
23799,2015,22467, FL,Audi,A42.0T
21500,2015,51855, KY,Audi,A42.0T
25991,2015,13182, FL,Audi,A42.0T
19999,2015,16549, CA,Audi,A3Sedan
25499,2015,28728, RI,Audi,A42.0T
21890,2015,19639, IN,Audi,A3Sedan
19450,2015,38710, VA,Audi,A3Sedan
24995,2015,41439, NY,Audi,A42.0T
29900,2017,5278, OR,Audi,A4Premium
9495,2007,115824, OH,Audi,A64dr
29759,2015,24417, IL,Audi,A42.0T
23888,2015,13277, WA,Audi,A3Sedan
14995,2011,100355, CA,Audi,A64dr
24995,2015,22315, NC,Audi,A3Sedan
26555,2016,15213, MN,Audi,A3Sedan
21788,2014,57415, CA,Audi,A52.0T
24125,2014,43725, VA,Audi,A52.0T
35000,2017,5598, CA,Audi,A4Season
8490,2005,91500, VA,Audi,S42dr
22999,2013,39675, FL,Audi,A52.0T
23500,2013,39003, KS,Audi,A52.0T
23750,2012,62668, TX,Audi,A64dr
29995,2015,6848, NC,Audi,A3Cabriolet
25900,2014,33413, TX,Audi,A52.0T
27920,2014,43149, IL,Audi,A62.0T
37771,2017,9448, IL,Audi,A4Season
28780,2014,29000, CO,Audi,A62.0T
9990,2007,109868, AZ,Audi,Q7quattro
26990,2014,68158, MO,Audi,A63.0T
15988,2011,98021, MA,Audi,Q5quattro
18945,2011,66787, MA,Audi,Q5quattro
19973,2013,80677, FL,Audi,Q52.0T
21486,2012,53315, MA,Audi,Q5quattro
18629,2012,92780, OR,Audi,Q5quattro
17351,2010,88367, IL,Audi,Q7quattro
26677,2012,28110, VA,Audi,S44dr
22950,2011,47901, AZ,Audi,Q5quattro
25500,2014,56642, CA,Audi,Q52.0T
13988,2008,121480, ID,Audi,Q7quattro
32998,2015,43767, KS,Audi,A52.0T
28995,2015,32304, CA,Audi,Q3quattro
19388,2010,86089, TN,Audi,Q7quattro
27991,2015,37221, TX,Audi,Q3quattro
31995,2017,3233, NY,Audi,Q3quattro
36989,2015,42440, IL,Audi,A63.0T
30199,2014,37428, FL,Audi,Q52.0T
19881,2008,47111, MD,Audi,TT3.2L
32989,2015,18437, NY,Audi,S3Premium
29480,2015,50022, PA,Audi,Q52.0T
26995,2014,45097, CT,Audi,allroad2.0T
34000,2015,27940, OH,Audi,Q52.0T
33927,2016,8595, MD,Audi,Q3quattro
27331,2012,67591, CA,Audi,Q7quattro
32500,2015,41407, UT,Audi,Q52.0T
30000,2013,50464, IL,Audi,Q73.0T
43380,2017,7047, PA,Audi,A62.0T
26500,2015,30876, CA,Audi,A3Sedan
30888,2014,59533, OK,Audi,Q73.0T
39493,2017,16250, GA,Audi,Q52.0
33875,2017,1000, CA,Audi,A3
33762,2015,30105, CA,Audi,allroad2.0T
32995,2014,54823, VA,Audi,Q73.0T
34991,2014,45659, IL,Audi,Q73.0T
45881,2016,1735, TN,Audi,A52.0T
42777,2018,6, TX,Audi,Q3Premium
31881,2013,62869, CA,Audi,A8
37500,2015,43806, MA,Audi,Q73.0T
14995,2009,98858, IN,Audi,Q7quattro
22999,2013,60873, PA,Audi,Q52.0T
39995,2015,33260, CA,Audi,Q73.0T
34500,2014,51141, GA,Audi,A84.0T
45500,2016,21341, GA,Audi,Q5quattro
39991,2017,6414, TX,Audi,Q52.0
43950,2014,31622, CO,Audi,Q73.0T
41544,2017,7042, NJ,Audi,Q52.0
38998,2014,73585, TX,Audi,S6quattro
59497,2017,5609, IL,Audi,A63.0T
31995,2011,66277, CO,Audi,A8
47999,2013,60853, GA,Audi,S8quattro
53993,2014,34142, GA,Audi,S8quattro
39989,2014,42665, CO,Audi,Q73.0T
62987,2017,1870, FL,Audi,Q73.0T
60995,2013,26005, TX,Audi,A8
79900,2015,13018, NJ,Audi,RS
99000,2011,12714, IL,Audi,R82dr
56999,2009,62173, GA,Bentley,Continental
79500,2007,19267, NC,Bentley,Continental
138991,2014,21710, CA,Bentley,Continental
8989,2009,70509, TX,BMW,3
17750,2014,33026, TX,BMW,3
18000,2014,49669, FL,BMW,3
16888,2014,49877, FL,BMW,3
16788,2014,33140, FL,BMW,X1sDrive28i
8450,2008,96236, OH,BMW,3
14595,2014,20291, FL,BMW,i3Hatchback
19789,2014,45133, OK,BMW,3
10995,2009,81422, NY,BMW,3
16995,2013,55811, NC,BMW,3
19999,2016,37682, FL,BMW,3
9994,2006,87459, SC,BMW,3
14500,2011,64440, CO,BMW,3
16500,2011,41914, MO,BMW,3
19988,2014,33263, GA,BMW,3
15595,2013,73360, CA,BMW,3
18862,2013,50934, GA,BMW,3
19895,2014,50157, FL,BMW,3
20490,2015,37964, TX,BMW,3
18491,2013,43450, FL,BMW,3
16388,2014,67053, NC,BMW,X1sDrive28i
21990,2016,32933, FL,BMW,3
22430,2016,28953, GA,BMW,3
6800,2002,67063, NE,BMW,5
6499,2007,105959, GA,BMW,5
9995,2008,88282, VA,BMW,5
19999,2014,46578, FL,BMW,3
24997,2015,17250, CA,BMW,3
14899,2011,88961, IL,BMW,3
23000,2015,33205, AR,BMW,3
24469,2015,25860, CA,BMW,3
20990,2014,41310, TX,BMW,3
19898,2015,19690, WA,BMW,i3Hatchback
13995,2009,95060, TX,BMW,3
22990,2014,41378, MN,BMW,3
15000,2012,101589, AZ,BMW,3
24788,2016,25562, DE,BMW,3
9995,2006,112730, CA,BMW,3
21995,2014,38392, MA,BMW,3
7333,2002,112940, VA,BMW,3
23820,2014,38531, VA,BMW,3
17924,2014,91368, CA,BMW,3
21700,2014,47235, KY,BMW,3
8890,2006,133809, CA,BMW,3
29375,2017,9557, CA,BMW,3
23986,2012,16066, NY,BMW,3
19995,2014,27533, NV,BMW,i3Hatchback
7999,2006,95494, NV,BMW,X3AWD
7998,2005,103000, CA,BMW,5
23549,2014,34669, IN,BMW,3
20995,2014,61404, MI,BMW,X1xDrive35i
26844,2016,36620, WA,BMW,3
9495,2006,83802, VA,BMW,X3AWD
9885,2008,112340, CA,BMW,5
10999,2008,100551, WA,BMW,5
12000,2011,117717, FL,BMW,X3AWD
23200,2013,39864, NC,BMW,3
24850,2014,30507, CA,BMW,3
26000,2014,26158, TX,BMW,3
17899,2011,52085, AZ,BMW,5
26000,2014,39146, CA,BMW,3
18497,2012,65819, NC,BMW,5
26742,2014,28556, CA,BMW,3
27900,2014,9689, NY,BMW,3
22995,2012,48361, CA,BMW,3
16999,2012,82123, VA,BMW,5
17977,2012,72367, NJ,BMW,5
25094,2014,19896, OK,BMW,5
17995,2014,78778, VA,BMW,X3xDrive28i
16000,2011,80141, OH,BMW,X3AWD
30624,2015,11258, FL,BMW,3
23000,2013,34597, TX,BMW,5
18847,2011,64741, MA,BMW,5
34000,2017,4613, OR,BMW,3
24877,2014,21981, FL,BMW,5
12995,2009,80731, TN,BMW,X5AWD
27955,2014,42557, FL,BMW,3
25000,2014,34105, MD,BMW,X3xDrive28i
21991,2011,43714, FL,BMW,5
21800,2014,53632, CA,BMW,X3xDrive28i
22590,2014,46009, TX,BMW,X3xDrive28i
19995,2013,85000, AZ,BMW,5
14000,2008,73826, IL,BMW,X5AWD
9995,2009,120186, OH,BMW,3
26595,2014,59690, NY,BMW,3
13478,2008,85337, CO,BMW,X5AWD
9999,2006,94931, GA,BMW,7
25477,2014,42391, TX,BMW,X3xDrive28i
29995,2014,25765, TX,BMW,3
7995,2005,115969, FL,BMW,7
31499,2016,35564, IN,BMW,3
7999,2009,81000, FL,BMW,3
26897,2014,70468, NJ,BMW,3
16995,2008,57135, HI,BMW,X5AWD
11995,2007,93270, VA,BMW,7
14995,2010,109000, LA,BMW,X5AWD
31950,2016,12585, TX,BMW,X1xDrive
11500,2007,68613, TN,BMW,5
25995,2014,35734, MA,BMW,X3xDrive28i
17995,2006,79444, NC,BMW,5
28795,2014,24202, CA,BMW,5
28961,2016,26723, TX,BMW,X3xDrive28i
11899,2007,76438, CA,BMW,3
26695,2014,48324, NY,BMW,5
15995,2008,68001, IL,BMW,7
28996,2014,30213, CA,BMW,5
13988,2007,104305, CO,BMW,X5AWD
36857,2017,4030, CO,BMW,X1xDrive28i
14795,2008,60750, NJ,BMW,3
29879,2014,29405, NJ,BMW,5
12888,2008,87695, CA,BMW,3
27591,2014,53498, AL,BMW,5
24577,2014,30175, CA,BMW,4
23830,2012,45548, FL,BMW,3
38799,2017,8583, CA,BMW,3
35994,2016,21451, IL,BMW,3
39525,2017,5776, VA,BMW,3
32180,2014,26735, OH,BMW,5
20999,2012,77682, FL,BMW,7
17988,2011,72972, CA,BMW,5
33476,2016,12655, TX,BMW,X3sDrive28i
25559,2012,59718, CO,BMW,X5AWD
33964,2015,36020, TX,BMW,5
22897,2011,59865, CA,BMW,7
15988,2010,34737, AL,BMW,5
28490,2014,25341, TX,BMW,5
33998,2015,38116, GA,BMW,5
28995,2014,40897, ME,BMW,3
29000,2015,28358, IL,BMW,4
35995,2016,24378, AZ,BMW,5
30995,2016,6825, FL,BMW,4
35995,2016,29649, VA,BMW,X3xDrive28i
28500,2015,35340, CA,BMW,4
26940,2013,64043, GA,BMW,7
27998,2015,57136, FL,BMW,4
24991,2015,30176, FL,BMW,X1sDrive28i
35993,2015,30456, NV,BMW,X4xDrive28i
32899,2014,51502, OH,BMW,X5xDrive35i
31988,2012,62364, CA,BMW,X5
32494,2014,64792, CO,BMW,X5xDrive35i
29990,2012,51784, CA,BMW,7
39567,2017,4234, VA,BMW,3
34777,2014,39998, NJ,BMW,X5xDrive35d
40885,2014,12535, CA,BMW,5
32900,2014,28947, NY,BMW,3
32988,2013,53557, GA,BMW,7
32999,2012,38787, FL,BMW,6
24999,2014,48102, FL,BMW,5
34995,2015,30127, MA,BMW,2
30988,2012,69335, CA,BMW,6
35500,2014,35998, CT,BMW,4
46867,2017,4306, TX,BMW,i394
28888,2011,56386, FL,BMW,M32dr
41777,2018,4257, CA,BMW,4
47045,2017,4934, CA,BMW,X3xDrive35i
23867,2013,63801, TX,BMW,X5xDrive35i
43276,2016,28650, NY,BMW,X5xDrive35i
34333,2013,83800, CA,BMW,6
38995,2014,35691, CA,BMW,X6xDrive35i
34995,2015,4252, CT,BMW,i3Hatchback
43881,2014,29304, TX,BMW,X5xDrive50i
25995,2011,80713, TX,BMW,7
49299,2017,13000, NY,BMW,X5xDrive35i
47444,2015,25147, PA,BMW,X5xDrive35d
52991,2016,13158, NC,BMW,X5
56445,2017,99, PA,BMW,X3xDrive35i
49995,2015,17292, IL,BMW,7
59776,2017,4167, NJ,BMW,5
56990,2017,7890, TX,BMW,X5xDrive35i
55620,2017,6185, AL,BMW,4
59991,2017,15348, NC,BMW,X5xDrive35i
14300,2014,7544, MI,Buick,VeranoBase
13991,2015,31916, CA,Buick,EncoreFWD
16800,2015,15855, FL,Buick,EncoreFWD
5995,2007,116419, MA,Buick,RendezvousFWD
7990,2007,52399, MN,Buick,Lucerne4dr
7950,2009,88000, WA,Buick,LaCrosse4dr
16253,2013,43494, DE,Buick,LaCrosseFWD
10988,2009,48890, OH,Buick,Lucerne4dr
7988,2008,78880, VA,Buick,Lucerne4dr
18898,2014,33098, IL,Buick,LaCrosseFWD
16440,2014,36973, MO,Buick,RegalTurbo
8500,2006,83940, IN,Buick,Lucerne4dr
13888,2011,84151, TX,Buick,EnclaveFWD
16981,2012,73562, TX,Buick,EnclaveLeather
2995,2002,121002, MT,Buick,Century4dr
13294,2009,121339, FL,Buick,EnclaveAWD
25490,2014,29848, GA,Buick,EnclaveLeather
24981,2014,55770, TX,Buick,EnclaveLeather
10395,2009,82119, OH,Buick,Lucerne4dr
25500,2013,68526, KS,Buick,EnclavePremium
23988,2014,47761, MN,Buick,LaCrosseFWD
34848,2017,16500, NM,Buick,EnclaveLeather
37488,2017,32548, MO,Buick,EnclavePremium
40635,2017,4081, FL,Buick,EnvisionFWD
17222,2013,52198, FL,Cadillac,ATS3.6L
18600,2014,48392, TX,Cadillac,ATS2.0L
22000,2014,40624, NC,Cadillac,ATS2.5L
17500,2012,56154, MD,Cadillac,SRXFWD
9990,2012,121438, FL,Cadillac,CTS
21995,2012,30103, MA,Cadillac,SRXFWD
26290,2016,36723, GA,Cadillac,SRXLuxury
27998,2014,21176, TX,Cadillac,CTS
30499,2016,17463, TX,Cadillac,SRXLuxury
28989,2015,31572, UT,Cadillac,SRXLuxury
23928,2014,46821, MN,Cadillac,CTS
28995,2015,16591, AL,Cadillac,SRXLuxury
9503,2006,118610, GA,Cadillac,Escalade4dr
29900,2014,20273, NJ,Cadillac,SRXLuxury
30995,2016,7175, FL,Cadillac,CTS
32594,2015,34796, MO,Cadillac,SRXPremium
28999,2016,24745, MA,Cadillac,XTSAWD
38280,2017,6628, OH,Cadillac,XT5Luxury
15000,2012,61839, VA,Cadillac,CTS
20995,2009,116882, MN,Cadillac,EscaladeAWD
19988,2008,114676, CO,Cadillac,EscaladeAWD
23999,2014,32259, CA,Cadillac,SRXLuxury
25998,2009,71330, TX,Cadillac,EscaladeAWD
26988,2009,71551, CO,Cadillac,EscaladeAWD
39888,2017,11078, FL,Cadillac,XTSFWD
28888,2017,19800, TX,Cadillac,XTSFWD
35000,2011,76947, NC,Cadillac,CTS-V
57891,2015,33507, FL,Cadillac,Escalade4WD
76230,2016,6913, PA,Cadillac,CTS-V
10700,2015,24236, NJ,Chevrolet,CruzeLS
10900,2011,18001, MO,Chevrolet,Malibu
14500,2014,12519, MO,Chevrolet,Malibu1LT
9977,2014,70561, IL,Chevrolet,MalibuLS
17233,2017,25076, FL,Chevrolet,MalibuLT
8575,2012,47036, PA,Chevrolet,CruzeSedan
16733,2017,34415, WA,Chevrolet,MalibuLT
17233,2017,29601, MN,Chevrolet,MalibuLT
17933,2017,21580, LA,Chevrolet,MalibuLT
12500,2015,40580, VA,Chevrolet,CruzeLTZ
18533,2017,17199, UT,Chevrolet,MalibuLT
18533,2017,17982, WA,Chevrolet,MalibuLT
18533,2017,18407, CA,Chevrolet,MalibuLT
18533,2017,19810, GA,Chevrolet,MalibuLT
14989,2016,18576, OH,Chevrolet,Malibu
11800,2014,42012, IA,Chevrolet,Cruze1LT
8584,2011,53918, TX,Chevrolet,Cruze4dr
11988,2013,64780, MA,Chevrolet,MalibuECO
14737,2016,20292, IN,Chevrolet,CruzeLT
15206,2017,22941, KY,Chevrolet,CruzeSedan
18679,2017,11705, VA,Chevrolet,MalibuLT
4100,2010,83647, VA,Chevrolet,Aveo4dr
13995,2016,41324, NC,Chevrolet,Malibu
13500,2015,22561, KS,Chevrolet,Cruze1LT
14195,2014,24549, MN,Chevrolet,Cruze2LT
15000,2016,24799, TX,Chevrolet,CruzeLT
7500,2011,73246, OH,Chevrolet,Cruze4dr
9803,2013,63278, OR,Chevrolet,CruzeLS
6494,2011,115116, NJ,Chevrolet,Malibu4dr
11995,2013,66280, PA,Chevrolet,MalibuECO
13999,2014,46942, IL,Chevrolet,EquinoxFWD
13924,2016,22225, MI,Chevrolet,TraxFWD
13830,2015,15437, FL,Chevrolet,TraxFWD
8000,2011,69668, FL,Chevrolet,Cruze4dr
18990,2016,18326, KS,Chevrolet,MalibuLT
9700,2014,85319, TX,Chevrolet,Cruze2LT
16772,2013,34487, AZ,Chevrolet,EquinoxFWD
12894,2014,77584, GA,Chevrolet,EquinoxFWD
21495,2017,986, TX,Chevrolet,EquinoxFWD
9891,2011,79488, MI,Chevrolet,EquinoxFWD
15725,2016,21266, AL,Chevrolet,TraxFWD
16900,2016,34614, IL,Chevrolet,Malibu
8222,2010,97332, NY,Chevrolet,EquinoxFWD
15871,2015,23993, OH,Chevrolet,TraxAWD
12979,2011,57954, SC,Chevrolet,EquinoxFWD
16497,2016,34546, OH,Chevrolet,Malibu
14595,2014,71206, PA,Chevrolet,MalibuLS
18500,2015,47327, MO,Chevrolet,Malibu2LTZ
4999,2009,97693, TX,Chevrolet,Cobalt2dr
11000,2011,91590, GA,Chevrolet,EquinoxFWD
9555,2015,44092, AZ,Chevrolet,SonicHatch
21905,2017,13420, TX,Chevrolet,EquinoxFWD
18995,2013,12920, VA,Chevrolet,EquinoxAWD
8995,2014,36307, TN,Chevrolet,SonicHatchback
12881,2015,12987, AL,Chevrolet,SonicHatch
15688,2015,83508, MN,Chevrolet,EquinoxFWD
17500,2015,52843, NY,Chevrolet,EquinoxAWD
22994,2016,18139, NY,Chevrolet,EquinoxAWD
12995,2016,16829, NC,Chevrolet,Cruze
14980,2013,73589, TX,Chevrolet,EquinoxFWD
11495,2015,42024, IL,Chevrolet,SonicSedan
17999,2014,57009, DE,Chevrolet,EquinoxAWD
22998,2017,12706, IN,Chevrolet,EquinoxFWD
13999,2013,77433, FL,Chevrolet,CruzeLTZ
11900,2014,29219, CA,Chevrolet,SonicHatchback
12588,2014,125084, TX,Chevrolet,EquinoxFWD
14100,2016,39912, MO,Chevrolet,Cruze
15988,2014,27400, AZ,Chevrolet,CamaroCoupe
6555,2012,109689, MI,Chevrolet,ImpalaLS
7440,2009,86199, IL,Chevrolet,Impala4dr
4000,2010,168399, KY,Chevrolet,Cobalt4dr
8000,2009,96919, OH,Chevrolet,Impala4dr
16988,2015,36781, AZ,Chevrolet,CamaroCoupe
17500,2016,40035, CT,Chevrolet,Impala2LT
17725,2016,36476, FL,Chevrolet,Impala2LT
6494,2012,110860, KS,Chevrolet,CruzeSedan
15894,2014,55082, MO,Chevrolet,ImpalaLT
12095,2013,79451, IL,Chevrolet,ImpalaLT
14777,2013,60792, TX,Chevrolet,CamaroCoupe
12500,2010,74936, MO,Chevrolet,Silverado
9274,2013,91658, OR,Chevrolet,Cruze1LT
16995,2014,24295, PA,Chevrolet,VoltPlug-In
13000,2011,80063, FL,Chevrolet,Camaro2dr
20320,2015,21912, GA,Chevrolet,CamaroCoupe
14980,2013,42516, OR,Chevrolet,VoltBase
8768,2012,143749, TN,Chevrolet,ImpalaLT
9980,2012,85216, KY,Chevrolet,MalibuLS
9990,2009,81598, IL,Chevrolet,TraverseFWD
19950,2016,48692, OH,Chevrolet,Impala2LT
22988,2017,38260, KS,Chevrolet,ImpalaLT
2960,2002,110282, OH,Chevrolet,Cavalier4dr
15995,2016,18833, CO,Chevrolet,MalibuLS
10800,2011,108404, IL,Chevrolet,TraverseFWD
25200,2017,15344, CA,Chevrolet,ImpalaPremier
12500,2013,98228, TX,Chevrolet,Traverse2LT
16500,2009,62832, PA,Chevrolet,Silverado
16754,2011,71702, TX,Chevrolet,Silverado
10900,2014,89668, ID,Chevrolet,Malibu1LT
13908,2008,93005, TX,Chevrolet,Silverado
26777,2017,53, HI,Chevrolet,ColoradoCrew
25205,2017,17096, AZ,Chevrolet,TraverseFWD
7900,2011,175265, KY,Chevrolet,Impala4dr
8975,2006,99890, OH,Chevrolet,Colorado4WD
12655,2012,129855, TX,Chevrolet,TraverseFWD
24495,2017,25044, FL,Chevrolet,TraverseFWD
13999,2011,89002, WA,Chevrolet,TraverseFWD
21998,2010,17485, PA,Chevrolet,Camaro2dr
24888,2015,25458, KY,Chevrolet,Silverado
17500,2008,66155, PA,Chevrolet,Silverado
19476,2011,62325, TN,Chevrolet,Camaro2dr
9750,2010,119932, MN,Chevrolet,EquinoxFWD
6994,2005,149445, OH,Chevrolet,Colorado2WD
9750,2006,143854, MS,Chevrolet,Silverado
27997,2015,19286, VA,Chevrolet,CamaroCoupe
17995,2016,39538, MI,Chevrolet,MalibuLT
19995,2011,70122, IN,Chevrolet,Silverado
27995,2017,15700, CA,Chevrolet,TraverseFWD
7995,2009,118460, SC,Chevrolet,HHRFWD
7999,2000,128788, NC,Chevrolet,Express
8750,2005,133367, WI,Chevrolet,Tahoe4dr
16598,2011,113000, CA,Chevrolet,Camaro2dr
27000,2014,48850, VA,Chevrolet,Silverado
26991,2013,36440, TX,Chevrolet,Silverado
25296,2015,37777, KY,Chevrolet,Traverse1LT
22499,2011,65914, VA,Chevrolet,Silverado
13695,2012,33891, IL,Chevrolet,ImpalaLT
29987,2015,20854, NH,Chevrolet,Silverado
12427,2012,94860, IL,Chevrolet,EquinoxAWD
16999,2011,137851, IA,Chevrolet,Silverado
22900,2010,59000, NE,Chevrolet,Silverado
27995,2014,24387, TX,Chevrolet,Silverado
24988,2014,63703, LA,Chevrolet,Silverado
24900,2015,72426, TX,Chevrolet,Silverado
26988,2014,34816, TN,Chevrolet,CamaroCoupe
26995,2014,52716, LA,Chevrolet,Silverado
4200,2001,206254, TX,Chevrolet,Silverado
18390,2011,124199, NC,Chevrolet,Silverado
8995,2004,179049, OH,Chevrolet,Silverado
10000,2007,205495, IN,Chevrolet,Silverado
24991,2013,76352, FL,Chevrolet,Silverado
21995,2011,85486, TX,Chevrolet,Silverado
30855,2016,26502, MI,Chevrolet,Silverado
7999,2008,231500, OH,Chevrolet,Silverado
33975,2017,12402, NJ,Chevrolet,Silverado
12477,2016,46985, MD,Chevrolet,Cruze
16764,2007,90424, KY,Chevrolet,Tahoe4WD
32807,2015,17477, TX,Chevrolet,Silverado
22100,2012,119160, AR,Chevrolet,Silverado
32456,2016,18031, KY,Chevrolet,CamaroCoupe
23130,2013,110485, TX,Chevrolet,Silverado
30995,2014,26899, MI,Chevrolet,Silverado
6995,2008,78222, MA,Chevrolet,Impala4dr
28500,2014,58220, FL,Chevrolet,Silverado
21995,2005,54317, GA,Chevrolet,Silverado
7495,2005,146341, KY,Chevrolet,Avalanche1500
18800,2012,52418, CA,Chevrolet,ColoradoCrew
30555,2015,53539, DE,Chevrolet,Silverado
13995,2011,124749, VA,Chevrolet,Express
24000,2009,109891, MN,Chevrolet,Silverado
33994,2015,21519, IL,Chevrolet,Silverado
25880,2013,78416, TX,Chevrolet,TahoeLT
29725,2013,69437, FL,Chevrolet,Silverado
22900,2012,127792, MS,Chevrolet,Silverado
31497,2015,22609, AZ,Chevrolet,ColoradoCrew
9995,2007,184706, TX,Chevrolet,Suburban2WD
33333,2014,40546, OH,Chevrolet,Silverado
32991,2016,24879, TX,Chevrolet,ColoradoCrew
7500,2011,63705, IL,Chevrolet,HHRFWD
37995,2017,4534, MI,Chevrolet,CamaroCoupe
19995,2013,110045, TX,Chevrolet,AvalancheLS
34980,2015,49090, MN,Chevrolet,Silverado
22990,2016,33316, CA,Chevrolet,CamaroCoupe
7400,2000,123490, IL,Chevrolet,C/K
33400,2014,61651, AR,Chevrolet,Silverado
27600,2015,60739, MO,Chevrolet,Silverado
18887,2001,44477, TX,Chevrolet,Corvette2dr
40737,2017,17060, NM,Chevrolet,Silverado
19988,2014,56340, KY,Chevrolet,CamaroConvertible
18998,2008,102054, TX,Chevrolet,Avalanche4WD
41928,2016,14111, TN,Chevrolet,Silverado
21399,2007,129411, OH,Chevrolet,Silverado
39930,2017,4829, CO,Chevrolet,ColoradoCrew
39888,2015,25898, ID,Chevrolet,Silverado
41215,2015,15055, MO,Chevrolet,Silverado
16995,2011,106769, IL,Chevrolet,TraverseAWD
35234,2015,68370, FL,Chevrolet,Tahoe2WD
23991,2011,45109, NE,Chevrolet,Silverado
21995,2013,70103, MS,Chevrolet,Silverado
26489,2017,23370, PA,Chevrolet,TraverseAWD
18980,1999,75655, MO,Chevrolet,Corvette2dr
32000,2017,3034, IL,Chevrolet,Silverado
37950,2015,59490, TX,Chevrolet,Tahoe2WD
39844,2015,62989, TX,Chevrolet,Tahoe2WD
50999,2017,8068, NH,Chevrolet,Silverado
30999,2014,63749, NC,Chevrolet,Silverado
49991,2017,23275, FL,Chevrolet,Suburban2WD
49000,2014,4151, LA,Chevrolet,Corvette
48385,2016,61848, OH,Chevrolet,Silverado
57000,2016,14420, Fl,Chevrolet,CorvetteStingray
48995,2016,13196, TN,Chevrolet,Tahoe4WD
54088,2016,62826, TN,Chevrolet,Silverado
63595,2017,2080, UT,Chevrolet,Silverado
12045,2016,40112, FL,Chrysler,200Limited
12845,2016,36515, CA,Chrysler,200Limited
11066,2015,46918, NY,Chrysler,200Limited
13994,2015,21431, CA,Chrysler,200S
6891,2007,174539, OK,Chrysler,Aspen2WD
9677,2012,54976, KS,Chrysler,2004dr
13988,2016,31259, NV,Chrysler,200Limited
13854,2015,35297, AR,Chrysler,200Limited
15990,2015,30191, MS,Chrysler,200Limited
10995,2013,66982, IL,Chrysler,200Sedan
13993,2014,62693, KY,Chrysler,300300
24595,2017,13347, WI,Chrysler,PacificaTouring
16950,2013,46375, NH,Chrysler,300300
7917,2005,85249, WA,Chrysler,3004dr
14995,2013,56597, GA,Chrysler,200Sedan
14895,2015,82683, TX,Chrysler,200Limited
27223,2017,31452, VA,Chrysler,PacificaTouring-L
23245,2016,36269, MA,Chrysler,300300C
17985,2016,43947, NC,Chrysler,Town
17785,2014,33296, TX,Chrysler,Town
15777,2015,61717, NC,Chrysler,Town
7695,2008,102858, NY,Chrysler,Town
23997,2014,47224, AR,Chrysler,300John
5345,2008,148068, WI,Chrysler,Town
3688,2007,99726, NC,Chrysler,PT
20696,2014,40767, ID,Chrysler,Town
15500,2016,46553, CA,Chrysler,200Limited
2988,2005,172053, FL,Chrysler,PT
15944,2015,45338, TX,Chrysler,200S
27400,2017,28514, TX,Chrysler,PacificaTouring-L
5000,2002,90273, IA,Chrysler,Town
8571,2013,53598, OK,Dodge,AvengerSE
10999,2014,66835, TN,Dodge,AvengerSE
4990,2010,104764, MO,Dodge,CaliberSXT
6399,2008,103351, MA,Dodge,Charger4dr
20879,2016,38319, VA,Dodge,ChargerSXT
11759,2015,9843, SC,Dodge,DartSXT
11824,2016,28579, CA,Dodge,DartSXT
11000,2016,49184, AZ,Dodge,DartSXT
17575,2016,5517, TX,Dodge,JourneyFWD
10500,2015,60284, IL,Dodge,DartSXT
13995,2015,17030, IN,Dodge,DartGT
11499,2014,60247, NC,Dodge,DartSXT
16500,2015,44757, MD,Dodge,ChallengerSXT
13295,2016,41440, NV,Dodge,DartSXT
14000,2015,32465, IN,Dodge,DartGT
7995,2015,99713, CA,Dodge,DartSE
20199,2017,3629, IL,Dodge,JourneySE
8995,2012,109505, UT,Dodge,JourneyFWD
15997,2013,37653, MA,Dodge,JourneyCrew
17357,2011,115015, TX,Dodge,Charger4dr
18529,2015,32098, OH,Dodge,JourneyR/T
18500,2016,28428, UT,Dodge,Grand
24810,2017,906, MD,Dodge,ChallengerSXT
13583,2012,64976, MI,Dodge,JourneyAWD
10975,2013,81368, CT,Dodge,Grand
24999,2016,5578, GA,Dodge,ChallengerR/T
11875,2013,81892, NJ,Dodge,Grand
20295,2017,28197, MN,Dodge,Grand
10849,2013,109345, FL,Dodge,Grand
20999,2017,6744, IL,Dodge,Grand
12695,2015,91255, IN,Dodge,Grand
17490,2016,45983, MD,Dodge,Grand
22259,2013,33165, GA,Dodge,ChallengerR/T
13595,2013,78608, VA,Dodge,Grand
20995,2017,32590, TX,Dodge,Grand
7995,2008,122745, TX,Dodge,NitroR/T
21988,2010,21244, OH,Dodge,Challenger2dr
19989,2016,42972, FL,Dodge,Grand
24994,2017,13765, PA,Dodge,Grand
11999,2006,113000, FL,Dodge,Ram
23495,2014,56178, AL,Dodge,ChallengerR/T
